game_id,date,start_time,away_team,away_team_short,home_team,home_team_short,away_score,home_score,venue,game_type,status,sportsbook,odds_type,opening_home_odds,opening_away_odds,current_home_odds,current_away_odds
824288,2026-04-23,2026-04-23T17:10:00+00:00,Milwaukee Brewers,MIL,Detroit Tigers,DET,4,5,Comerica Park,R,Final,bet365,moneyline,-220,180,-240,195
824288,2026-04-23,2026-04-23T17:10:00+00:00,Milwaukee Brewers,MIL,Detroit Tigers,DET,4,5,Comerica Park,R,Final,bet99,moneyline,-220,180,-230,190
824288,2026-04-23,2026-04-23T17:10:00+00:00,Milwaukee Brewers,MIL,Detroit Tigers,DET,4,5,Comerica Park,R,Final,betway,moneyline,-250,200,-250,185
824288,2026-04-23,2026-04-23T17:10:00+00:00,Milwaukee Brewers,MIL,Detroit Tigers,DET,4,5,Comerica Park,R,Final,sportsinteraction,moneyline,-220,180,-220,180
824288,2026-04-23,2026-04-23T17:10:00+00:00,Milwaukee Brewers,MIL,Detroit Tigers,DET,4,5,Comerica Park,R,Final,stake,moneyline,-217,175,-238,185
824288,2026-04-23,2026-04-23T17:10:00+00:00,Milwaukee Brewers,MIL,Detroit Tigers,DET,4,5,Comerica Park,R,Final,tonybet,moneyline,-222,170,-250,190
824368,2026-04-23,2026-04-23T19:10:00+00:00,San Diego Padres,SD,Colorado Rockies,COL,10,8,Coors Field,R,Final,bet365,moneyline,135,-160,130,-155
824368,2026-04-23,2026-04-23T19:10:00+00:00,San Diego Padres,SD,Colorado Rockies,COL,10,8,Coors Field,R,Final,bet99,moneyline,135,-155,130,-150
824368,2026-04-23,2026-04-23T19:10:00+00:00,San Diego Padres,SD,Colorado Rockies,COL,10,8,Coors Field,R,Final,betway,moneyline,130,-160,125,-160
824368,2026-04-23,2026-04-23T19:10:00+00:00,San Diego Padres,SD,Colorado Rockies,COL,10,8,Coors Field,R,Final,sportsinteraction,moneyline,135,-160,130,-145
824368,2026-04-23,2026-04-23T19:10:00+00:00,San Diego Padres,SD,Colorado Rockies,COL,10,8,Coors Field,R,Final,stake,moneyline,128,-156,120,-167
824368,2026-04-23,2026-04-23T19:10:00+00:00,San Diego Padres,SD,Colorado Rockies,COL,10,8,Coors Field,R,Final,tonybet,moneyline,125,-161,125,-154
824689,2026-04-23,2026-04-23T18:20:00+00:00,Philadelphia Phillies,PHI,Chicago Cubs,CHC,7,8,Wrigley Field,R,Final (10),bet365,moneyline,110,-130,-105,-115
824689,2026-04-23,2026-04-23T18:20:00+00:00,Philadelphia Phillies,PHI,Chicago Cubs,CHC,7,8,Wrigley Field,R,Final (10),bet99,moneyline,105,-125,-105,-115
824689,2026-04-23,2026-04-23T18:20:00+00:00,Philadelphia Phillies,PHI,Chicago Cubs,CHC,7,8,Wrigley Field,R,Final (10),betway,moneyline,106,-124,-102,-120
824689,2026-04-23,2026-04-23T18:20:00+00:00,Philadelphia Phillies,PHI,Chicago Cubs,CHC,7,8,Wrigley Field,R,Final (10),sportsinteraction,moneyline,110,-130,-110,-110
824689,2026-04-23,2026-04-23T18:20:00+00:00,Philadelphia Phillies,PHI,Chicago Cubs,CHC,7,8,Wrigley Field,R,Final (10),stake,moneyline,105,-128,-105,-116
824689,2026-04-23,2026-04-23T18:20:00+00:00,Philadelphia Phillies,PHI,Chicago Cubs,CHC,7,8,Wrigley Field,R,Final (10),tonybet,moneyline,103,-132,-105,-118
824770,2026-04-23,2026-04-23T22:10:00+00:00,New York Yankees,NYY,Boston Red Sox,BOS,4,2,Fenway Park,R,Final,bet365,moneyline,130,-155,130,-155
824770,2026-04-23,2026-04-23T22:10:00+00:00,New York Yankees,NYY,Boston Red Sox,BOS,4,2,Fenway Park,R,Final,bet99,moneyline,135,-155,125,-160
824770,2026-04-23,2026-04-23T22:10:00+00:00,New York Yankees,NYY,Boston Red Sox,BOS,4,2,Fenway Park,R,Final,betway,moneyline,134,-158,125,-160
824770,2026-04-23,2026-04-23T22:10:00+00:00,New York Yankees,NYY,Boston Red Sox,BOS,4,2,Fenway Park,R,Final,sportsinteraction,moneyline,130,-155,125,-150
824770,2026-04-23,2026-04-23T22:10:00+00:00,New York Yankees,NYY,Boston Red Sox,BOS,4,2,Fenway Park,R,Final,stake,moneyline,130,-161,120,-167
824770,2026-04-23,2026-04-23T22:10:00+00:00,New York Yankees,NYY,Boston Red Sox,BOS,4,2,Fenway Park,R,Final,tonybet,moneyline,128,-164,135,-167
825096,2026-04-23,2026-04-23T19:40:00+00:00,Chicago White Sox,CHW,Arizona Diamondbacks,AZ,4,1,Chase Field,R,Final,bet365,moneyline,-150,125,-150,125
825096,2026-04-23,2026-04-23T19:40:00+00:00,Chicago White Sox,CHW,Arizona Diamondbacks,AZ,4,1,Chase Field,R,Final,bet99,moneyline,-150,130,-145,125
825096,2026-04-23,2026-04-23T19:40:00+00:00,Chicago White Sox,CHW,Arizona Diamondbacks,AZ,4,1,Chase Field,R,Final,betway,moneyline,-142,120,-145,115
825096,2026-04-23,2026-04-23T19:40:00+00:00,Chicago White Sox,CHW,Arizona Diamondbacks,AZ,4,1,Chase Field,R,Final,sportsinteraction,moneyline,-155,130,-145,118
825096,2026-04-23,2026-04-23T19:40:00+00:00,Chicago White Sox,CHW,Arizona Diamondbacks,AZ,4,1,Chase Field,R,Final,stake,moneyline,-145,118,-154,115
825096,2026-04-23,2026-04-23T19:40:00+00:00,Chicago White Sox,CHW,Arizona Diamondbacks,AZ,4,1,Chase Field,R,Final,tonybet,moneyline,-147,115,-154,115
822827,2026-04-24,2026-04-24T23:07:00+00:00,Cleveland Guardians,CLE,Toronto Blue Jays,TOR,8,6,Rogers Centre,R,Final,bet365,moneyline,105,-125,105,-125
822827,2026-04-24,2026-04-24T23:07:00+00:00,Cleveland Guardians,CLE,Toronto Blue Jays,TOR,8,6,Rogers Centre,R,Final,bet99,moneyline,110,-130,100,-120
822827,2026-04-24,2026-04-24T23:07:00+00:00,Cleveland Guardians,CLE,Toronto Blue Jays,TOR,8,6,Rogers Centre,R,Final,betway,moneyline,102,-120,100,-125
822827,2026-04-24,2026-04-24T23:07:00+00:00,Cleveland Guardians,CLE,Toronto Blue Jays,TOR,8,6,Rogers Centre,R,Final,sportsinteraction,moneyline,105,-125,105,-125
822827,2026-04-24,2026-04-24T23:07:00+00:00,Cleveland Guardians,CLE,Toronto Blue Jays,TOR,8,6,Rogers Centre,R,Final,stake,moneyline,101,-123,101,-123
822827,2026-04-24,2026-04-24T23:07:00+00:00,Cleveland Guardians,CLE,Toronto Blue Jays,TOR,8,6,Rogers Centre,R,Final,tonybet,moneyline,-101,-125,100,-125
822909,2026-04-24,2026-04-25T00:05:00+00:00,Athletics Athletics,ATH,Texas Rangers,TEX,8,1,Globe Life Field,R,Final,bet365,moneyline,-160,135,-135,115
822909,2026-04-24,2026-04-25T00:05:00+00:00,Athletics Athletics,ATH,Texas Rangers,TEX,8,1,Globe Life Field,R,Final,bet99,moneyline,-150,130,-135,115
822909,2026-04-24,2026-04-25T00:05:00+00:00,Athletics Athletics,ATH,Texas Rangers,TEX,8,1,Globe Life Field,R,Final,betway,moneyline,-162,136,-125,100
822909,2026-04-24,2026-04-25T00:05:00+00:00,Athletics Athletics,ATH,Texas Rangers,TEX,8,1,Globe Life Field,R,Final,sportsinteraction,moneyline,-155,130,-140,118
822909,2026-04-24,2026-04-25T00:05:00+00:00,Athletics Athletics,ATH,Texas Rangers,TEX,8,1,Globe Life Field,R,Final,stake,moneyline,-164,134,-141,115
822909,2026-04-24,2026-04-25T00:05:00+00:00,Athletics Athletics,ATH,Texas Rangers,TEX,8,1,Globe Life Field,R,Final,tonybet,moneyline,-169,131,-133,100
822992,2026-04-24,2026-04-24T23:10:00+00:00,Minnesota Twins,MIN,Tampa Bay Rays,TB,2,6,Tropicana Field,R,Final,bet365,moneyline,-125,105,-140,120
822992,2026-04-24,2026-04-24T23:10:00+00:00,Minnesota Twins,MIN,Tampa Bay Rays,TB,2,6,Tropicana Field,R,Final,bet99,moneyline,-120,100,-140,120
822992,2026-04-24,2026-04-24T23:10:00+00:00,Minnesota Twins,MIN,Tampa Bay Rays,TB,2,6,Tropicana Field,R,Final,betway,moneyline,-116,-102,-135,105
822992,2026-04-24,2026-04-24T23:10:00+00:00,Minnesota Twins,MIN,Tampa Bay Rays,TB,2,6,Tropicana Field,R,Final,sportsinteraction,moneyline,-125,105,-135,115
822992,2026-04-24,2026-04-24T23:10:00+00:00,Minnesota Twins,MIN,Tampa Bay Rays,TB,2,6,Tropicana Field,R,Final,stake,moneyline,-118,-104,-143,116
822992,2026-04-24,2026-04-24T23:10:00+00:00,Minnesota Twins,MIN,Tampa Bay Rays,TB,2,6,Tropicana Field,R,Final,tonybet,moneyline,-120,-105,-133,105
823069,2026-04-24,2026-04-25T00:15:00+00:00,Seattle Mariners,SEA,St. Louis Cardinals,STL,3,2,Busch Stadium,R,Final,bet365,moneyline,125,-150,125,-150
823069,2026-04-24,2026-04-25T00:15:00+00:00,Seattle Mariners,SEA,St. Louis Cardinals,STL,3,2,Busch Stadium,R,Final,bet99,moneyline,135,-155,125,-145
823069,2026-04-24,2026-04-25T00:15:00+00:00,Seattle Mariners,SEA,St. Louis Cardinals,STL,3,2,Busch Stadium,R,Final,betway,moneyline,130,-154,125,-150
823069,2026-04-24,2026-04-25T00:15:00+00:00,Seattle Mariners,SEA,St. Louis Cardinals,STL,3,2,Busch Stadium,R,Final,sportsinteraction,moneyline,135,-160,125,-150
823069,2026-04-24,2026-04-25T00:15:00+00:00,Seattle Mariners,SEA,St. Louis Cardinals,STL,3,2,Busch Stadium,R,Final,stake,moneyline,126,-156,123,-152
823069,2026-04-24,2026-04-25T00:15:00+00:00,Seattle Mariners,SEA,St. Louis Cardinals,STL,3,2,Busch Stadium,R,Final,tonybet,moneyline,124,-159,120,-154
823232,2026-04-24,2026-04-25T02:15:00+00:00,Miami Marlins,MIA,San Francisco Giants,SF,9,4,Oracle Park,R,Final,bet365,moneyline,-105,-115,-105,-115
823232,2026-04-24,2026-04-25T02:15:00+00:00,Miami Marlins,MIA,San Francisco Giants,SF,9,4,Oracle Park,R,Final,bet99,moneyline,-105,-115,-105,-115
823232,2026-04-24,2026-04-25T02:15:00+00:00,Miami Marlins,MIA,San Francisco Giants,SF,9,4,Oracle Park,R,Final,betway,moneyline,100,-118,-110,-115
823232,2026-04-24,2026-04-25T02:15:00+00:00,Miami Marlins,MIA,San Francisco Giants,SF,9,4,Oracle Park,R,Final,sportsinteraction,moneyline,-102,-118,-105,-115
823232,2026-04-24,2026-04-25T02:15:00+00:00,Miami Marlins,MIA,San Francisco Giants,SF,9,4,Oracle Park,R,Final,stake,moneyline,-102,-119,-106,-115
823232,2026-04-24,2026-04-25T02:15:00+00:00,Miami Marlins,MIA,San Francisco Giants,SF,9,4,Oracle Park,R,Final,tonybet,moneyline,-104,-122,-111,-118
823638,2026-04-24,2026-04-24T23:10:00+00:00,Colorado Rockies,COL,New York Mets,NYM,4,3,Citi Field,R,Final,bet365,moneyline,-210,175,-200,165
823638,2026-04-24,2026-04-24T23:10:00+00:00,Colorado Rockies,COL,New York Mets,NYM,4,3,Citi Field,R,Final,bet99,moneyline,-225,185,-210,170
823638,2026-04-24,2026-04-24T23:10:00+00:00,Colorado Rockies,COL,New York Mets,NYM,4,3,Citi Field,R,Final,betway,moneyline,-220,184,-200,155
823638,2026-04-24,2026-04-24T23:10:00+00:00,Colorado Rockies,COL,New York Mets,NYM,4,3,Citi Field,R,Final,sportsinteraction,moneyline,-225,185,-210,170
823638,2026-04-24,2026-04-24T23:10:00+00:00,Colorado Rockies,COL,New York Mets,NYM,4,3,Citi Field,R,Final,stake,moneyline,-227,180,-208,165
823638,2026-04-24,2026-04-24T23:10:00+00:00,Colorado Rockies,COL,New York Mets,NYM,4,3,Citi Field,R,Final,tonybet,moneyline,-238,180,-200,155
823800,2026-04-24,2026-04-24T23:40:00+00:00,Pittsburgh Pirates,PIT,Milwaukee Brewers,MIL,6,0,American Family Field,R,Final,bet365,moneyline,110,-130,-105,-115
823800,2026-04-24,2026-04-24T23:40:00+00:00,Pittsburgh Pirates,PIT,Milwaukee Brewers,MIL,6,0,American Family Field,R,Final,bet99,moneyline,115,-135,-105,-115
823800,2026-04-24,2026-04-24T23:40:00+00:00,Pittsburgh Pirates,PIT,Milwaukee Brewers,MIL,6,0,American Family Field,R,Final,betway,moneyline,116,-136,-105,-120
823800,2026-04-24,2026-04-24T23:40:00+00:00,Pittsburgh Pirates,PIT,Milwaukee Brewers,MIL,6,0,American Family Field,R,Final,sportsinteraction,moneyline,110,-135,100,-110
823800,2026-04-24,2026-04-24T23:40:00+00:00,Pittsburgh Pirates,PIT,Milwaukee Brewers,MIL,6,0,American Family Field,R,Final,stake,moneyline,112,-137,-105,-116
823800,2026-04-24,2026-04-24T23:40:00+00:00,Pittsburgh Pirates,PIT,Milwaukee Brewers,MIL,6,0,American Family Field,R,Final,tonybet,moneyline,110,-139,-105,-125
823962,2026-04-24,2026-04-25T02:15:00+00:00,Chicago Cubs,CHC,Los Angeles Dodgers,LAD,6,4,UNIQLO Field at Dodger Stadium,R,Final,bet365,moneyline,-160,135,-150,125
823962,2026-04-24,2026-04-25T02:15:00+00:00,Chicago Cubs,CHC,Los Angeles Dodgers,LAD,6,4,UNIQLO Field at Dodger Stadium,R,Final,bet99,moneyline,-160,140,-155,135
823962,2026-04-24,2026-04-25T02:15:00+00:00,Chicago Cubs,CHC,Los Angeles Dodgers,LAD,6,4,UNIQLO Field at Dodger Stadium,R,Final,betway,moneyline,-168,142,-160,125
823962,2026-04-24,2026-04-25T02:15:00+00:00,Chicago Cubs,CHC,Los Angeles Dodgers,LAD,6,4,UNIQLO Field at Dodger Stadium,R,Final,sportsinteraction,moneyline,-175,145,-155,130
823962,2026-04-24,2026-04-25T02:15:00+00:00,Chicago Cubs,CHC,Los Angeles Dodgers,LAD,6,4,UNIQLO Field at Dodger Stadium,R,Final,stake,moneyline,-169,139,-159,128
823962,2026-04-24,2026-04-25T02:15:00+00:00,Chicago Cubs,CHC,Los Angeles Dodgers,LAD,6,4,UNIQLO Field at Dodger Stadium,R,Final,tonybet,moneyline,-175,136,-167,125
824124,2026-04-24,2026-04-24T23:40:00+00:00,Los Angeles Angels,LAA,Kansas City Royals,KC,3,6,Kauffman Stadium,R,Final,bet365,moneyline,-115,-105,-110,-110
824124,2026-04-24,2026-04-24T23:40:00+00:00,Los Angeles Angels,LAA,Kansas City Royals,KC,3,6,Kauffman Stadium,R,Final,bet99,moneyline,-115,-105,-110,-110
824124,2026-04-24,2026-04-24T23:40:00+00:00,Los Angeles Angels,LAA,Kansas City Royals,KC,3,6,Kauffman Stadium,R,Final,betway,moneyline,-118,100,-115,-110
824124,2026-04-24,2026-04-24T23:40:00+00:00,Los Angeles Angels,LAA,Kansas City Royals,KC,3,6,Kauffman Stadium,R,Final,sportsinteraction,moneyline,-115,-105,-110,-110
824124,2026-04-24,2026-04-24T23:40:00+00:00,Los Angeles Angels,LAA,Kansas City Royals,KC,3,6,Kauffman Stadium,R,Final,stake,moneyline,-119,-102,-112,-109
824124,2026-04-24,2026-04-24T23:40:00+00:00,Los Angeles Angels,LAA,Kansas City Royals,KC,3,6,Kauffman Stadium,R,Final,tonybet,moneyline,-122,-104,-111,-111
824204,2026-04-24,2026-04-25T00:10:00+00:00,New York Yankees,NYY,Houston Astros,HOU,12,4,Daikin Park,R,Final,bet365,moneyline,120,-140,135,-160
824204,2026-04-24,2026-04-25T00:10:00+00:00,New York Yankees,NYY,Houston Astros,HOU,12,4,Daikin Park,R,Final,bet99,moneyline,120,-140,130,-150
824204,2026-04-24,2026-04-25T00:10:00+00:00,New York Yankees,NYY,Houston Astros,HOU,12,4,Daikin Park,R,Final,betway,moneyline,124,-146,125,-160
824204,2026-04-24,2026-04-25T00:10:00+00:00,New York Yankees,NYY,Houston Astros,HOU,12,4,Daikin Park,R,Final,sportsinteraction,moneyline,125,-150,130,-155
824204,2026-04-24,2026-04-25T00:10:00+00:00,New York Yankees,NYY,Houston Astros,HOU,12,4,Daikin Park,R,Final,stake,moneyline,120,-147,128,-156
824204,2026-04-24,2026-04-25T00:10:00+00:00,New York Yankees,NYY,Houston Astros,HOU,12,4,Daikin Park,R,Final,tonybet,moneyline,118,-152,126,-161
824529,2026-04-24,2026-04-24T22:40:00+00:00,Detroit Tigers,DET,Cincinnati Reds,CIN,8,9,Great American Ball Park,R,Final,bet365,moneyline,110,-130,-105,-115
824529,2026-04-24,2026-04-24T22:40:00+00:00,Detroit Tigers,DET,Cincinnati Reds,CIN,8,9,Great American Ball Park,R,Final,bet99,moneyline,115,-135,-105,-115
824529,2026-04-24,2026-04-24T22:40:00+00:00,Detroit Tigers,DET,Cincinnati Reds,CIN,8,9,Great American Ball Park,R,Final,betway,moneyline,114,-134,100,-125
824529,2026-04-24,2026-04-24T22:40:00+00:00,Detroit Tigers,DET,Cincinnati Reds,CIN,8,9,Great American Ball Park,R,Final,sportsinteraction,moneyline,115,-140,100,-120
824529,2026-04-24,2026-04-24T22:40:00+00:00,Detroit Tigers,DET,Cincinnati Reds,CIN,8,9,Great American Ball Park,R,Final,stake,moneyline,109,-133,-104,-118
824529,2026-04-24,2026-04-24T22:40:00+00:00,Detroit Tigers,DET,Cincinnati Reds,CIN,8,9,Great American Ball Park,R,Final,tonybet,moneyline,107,-137,100,-125
824611,2026-04-24,2026-04-24T23:40:00+00:00,Washington Nationals,WAS,Chicago White Sox,CHW,4,5,Rate Field,R,Final,bet365,moneyline,-130,110,-125,105
824611,2026-04-24,2026-04-24T23:40:00+00:00,Washington Nationals,WAS,Chicago White Sox,CHW,4,5,Rate Field,R,Final,bet99,moneyline,-125,105,-130,110
824611,2026-04-24,2026-04-24T23:40:00+00:00,Washington Nationals,WAS,Chicago White Sox,CHW,4,5,Rate Field,R,Final,betway,moneyline,-134,114,-125,100
824611,2026-04-24,2026-04-24T23:40:00+00:00,Washington Nationals,WAS,Chicago White Sox,CHW,4,5,Rate Field,R,Final,sportsinteraction,moneyline,-125,105,-125,105
824611,2026-04-24,2026-04-24T23:40:00+00:00,Washington Nationals,WAS,Chicago White Sox,CHW,4,5,Rate Field,R,Final,stake,moneyline,-135,111,-132,107
824611,2026-04-24,2026-04-24T23:40:00+00:00,Washington Nationals,WAS,Chicago White Sox,CHW,4,5,Rate Field,R,Final,tonybet,moneyline,-139,109,-125,100
824854,2026-04-24,2026-04-24T23:05:00+00:00,Boston Red Sox,BOS,Baltimore Orioles,BAL,3,10,Oriole Park at Camden Yards,R,Final,bet365,moneyline,-120,100,-125,105
824854,2026-04-24,2026-04-24T23:05:00+00:00,Boston Red Sox,BOS,Baltimore Orioles,BAL,3,10,Oriole Park at Camden Yards,R,Final,bet99,moneyline,-120,100,-125,105
824854,2026-04-24,2026-04-24T23:05:00+00:00,Boston Red Sox,BOS,Baltimore Orioles,BAL,3,10,Oriole Park at Camden Yards,R,Final,betway,moneyline,-120,102,-124,100
824854,2026-04-24,2026-04-24T23:05:00+00:00,Boston Red Sox,BOS,Baltimore Orioles,BAL,3,10,Oriole Park at Camden Yards,R,Final,sportsinteraction,moneyline,-120,100,-125,105
824854,2026-04-24,2026-04-24T23:05:00+00:00,Boston Red Sox,BOS,Baltimore Orioles,BAL,3,10,Oriole Park at Camden Yards,R,Final,stake,moneyline,-122,100,-125,103
824854,2026-04-24,2026-04-24T23:05:00+00:00,Boston Red Sox,BOS,Baltimore Orioles,BAL,3,10,Oriole Park at Camden Yards,R,Final,tonybet,moneyline,-125,-102,-125,100
824932,2026-04-24,2026-04-24T23:15:00+00:00,Philadelphia Phillies,PHI,Atlanta Braves,ATL,3,5,Truist Park,R,Final,bet365,moneyline,-135,115,-165,140
824932,2026-04-24,2026-04-24T23:15:00+00:00,Philadelphia Phillies,PHI,Atlanta Braves,ATL,3,5,Truist Park,R,Final,bet99,moneyline,-140,120,-160,140
824932,2026-04-24,2026-04-24T23:15:00+00:00,Philadelphia Phillies,PHI,Atlanta Braves,ATL,3,5,Truist Park,R,Final,betway,moneyline,-130,110,-150,120
824932,2026-04-24,2026-04-24T23:15:00+00:00,Philadelphia Phillies,PHI,Atlanta Braves,ATL,3,5,Truist Park,R,Final,sportsinteraction,moneyline,-140,115,-170,140
824932,2026-04-24,2026-04-24T23:15:00+00:00,Philadelphia Phillies,PHI,Atlanta Braves,ATL,3,5,Truist Park,R,Final,stake,moneyline,-133,109,-167,135
824932,2026-04-24,2026-04-24T23:15:00+00:00,Philadelphia Phillies,PHI,Atlanta Braves,ATL,3,5,Truist Park,R,Final,tonybet,moneyline,-135,107,-154,120
822826,2026-04-25,2026-04-25T19:07:00+00:00,Cleveland Guardians,CLE,Toronto Blue Jays,TOR,3,5,Rogers Centre,R,Final,bet365,moneyline,-140,120,-150,125
822826,2026-04-25,2026-04-25T19:07:00+00:00,Cleveland Guardians,CLE,Toronto Blue Jays,TOR,3,5,Rogers Centre,R,Final,bet99,moneyline,-140,120,-145,125
822826,2026-04-25,2026-04-25T19:07:00+00:00,Cleveland Guardians,CLE,Toronto Blue Jays,TOR,3,5,Rogers Centre,R,Final,betway,moneyline,-140,120,-145,115
822826,2026-04-25,2026-04-25T19:07:00+00:00,Cleveland Guardians,CLE,Toronto Blue Jays,TOR,3,5,Rogers Centre,R,Final,sportsinteraction,moneyline,-145,120,-150,125
822826,2026-04-25,2026-04-25T19:07:00+00:00,Cleveland Guardians,CLE,Toronto Blue Jays,TOR,3,5,Rogers Centre,R,Final,stake,moneyline,-141,115,-152,123
822826,2026-04-25,2026-04-25T19:07:00+00:00,Cleveland Guardians,CLE,Toronto Blue Jays,TOR,3,5,Rogers Centre,R,Final,tonybet,moneyline,-145,113,-143,115
822910,2026-04-25,2026-04-25T23:05:00+00:00,Athletics Athletics,ATH,Texas Rangers,TEX,3,4,Globe Life Field,R,Final,bet365,moneyline,-150,125,-125,105
822910,2026-04-25,2026-04-25T23:05:00+00:00,Athletics Athletics,ATH,Texas Rangers,TEX,3,4,Globe Life Field,R,Final,bet99,moneyline,-140,120,-125,105
822910,2026-04-25,2026-04-25T23:05:00+00:00,Athletics Athletics,ATH,Texas Rangers,TEX,3,4,Globe Life Field,R,Final,betway,moneyline,-146,124,-125,100
822910,2026-04-25,2026-04-25T23:05:00+00:00,Athletics Athletics,ATH,Texas Rangers,TEX,3,4,Globe Life Field,R,Final,sportsinteraction,moneyline,-150,125,-130,110
822910,2026-04-25,2026-04-25T23:05:00+00:00,Athletics Athletics,ATH,Texas Rangers,TEX,3,4,Globe Life Field,R,Final,stake,moneyline,-149,122,-130,107
822910,2026-04-25,2026-04-25T23:05:00+00:00,Athletics Athletics,ATH,Texas Rangers,TEX,3,4,Globe Life Field,R,Final,tonybet,moneyline,-154,120,-125,100
822989,2026-04-25,2026-04-25T20:10:00+00:00,Minnesota Twins,MIN,Tampa Bay Rays,TB,1,6,Tropicana Field,R,Final,bet365,moneyline,-130,110,-135,115
822989,2026-04-25,2026-04-25T20:10:00+00:00,Minnesota Twins,MIN,Tampa Bay Rays,TB,1,6,Tropicana Field,R,Final,bet99,moneyline,-135,115,-135,115
822989,2026-04-25,2026-04-25T20:10:00+00:00,Minnesota Twins,MIN,Tampa Bay Rays,TB,1,6,Tropicana Field,R,Final,betway,moneyline,-126,108,-140,110
822989,2026-04-25,2026-04-25T20:10:00+00:00,Minnesota Twins,MIN,Tampa Bay Rays,TB,1,6,Tropicana Field,R,Final,sportsinteraction,moneyline,-130,110,-130,110
822989,2026-04-25,2026-04-25T20:10:00+00:00,Minnesota Twins,MIN,Tampa Bay Rays,TB,1,6,Tropicana Field,R,Final,stake,moneyline,-130,106,-137,112
822989,2026-04-25,2026-04-25T20:10:00+00:00,Minnesota Twins,MIN,Tampa Bay Rays,TB,1,6,Tropicana Field,R,Final,tonybet,moneyline,-132,104,-143,110
823070,2026-04-25,2026-04-25T18:15:00+00:00,Seattle Mariners,SEA,St. Louis Cardinals,STL,11,9,Busch Stadium,R,Final,bet365,moneyline,125,-150,125,-150
823070,2026-04-25,2026-04-25T18:15:00+00:00,Seattle Mariners,SEA,St. Louis Cardinals,STL,11,9,Busch Stadium,R,Final,bet99,moneyline,125,-145,125,-145
823070,2026-04-25,2026-04-25T18:15:00+00:00,Seattle Mariners,SEA,St. Louis Cardinals,STL,11,9,Busch Stadium,R,Final,betway,moneyline,125,-150,115,-145
823070,2026-04-25,2026-04-25T18:15:00+00:00,Seattle Mariners,SEA,St. Louis Cardinals,STL,11,9,Busch Stadium,R,Final,sportsinteraction,moneyline,125,-150,125,-155
823070,2026-04-25,2026-04-25T18:15:00+00:00,Seattle Mariners,SEA,St. Louis Cardinals,STL,11,9,Busch Stadium,R,Final,stake,moneyline,125,-154,122,-149
823070,2026-04-25,2026-04-25T18:15:00+00:00,Seattle Mariners,SEA,St. Louis Cardinals,STL,11,9,Busch Stadium,R,Final,tonybet,moneyline,122,-156,115,-143
823229,2026-04-25,2026-04-25T20:05:00+00:00,Miami Marlins,MIA,San Francisco Giants,SF,2,6,Oracle Park,R,Final,bet365,moneyline,-125,105,-110,-110
823229,2026-04-25,2026-04-25T20:05:00+00:00,Miami Marlins,MIA,San Francisco Giants,SF,2,6,Oracle Park,R,Final,bet99,moneyline,-125,105,-110,-110
823229,2026-04-25,2026-04-25T20:05:00+00:00,Miami Marlins,MIA,San Francisco Giants,SF,2,6,Oracle Park,R,Final,betway,moneyline,-132,112,-110,-115
823229,2026-04-25,2026-04-25T20:05:00+00:00,Miami Marlins,MIA,San Francisco Giants,SF,2,6,Oracle Park,R,Final,sportsinteraction,moneyline,-125,105,-110,-110
823229,2026-04-25,2026-04-25T20:05:00+00:00,Miami Marlins,MIA,San Francisco Giants,SF,2,6,Oracle Park,R,Final,stake,moneyline,-135,110,-112,-109
823229,2026-04-25,2026-04-25T20:05:00+00:00,Miami Marlins,MIA,San Francisco Giants,SF,2,6,Oracle Park,R,Final,tonybet,moneyline,-135,107,-111,-118
